41,-3.188625100609157,55.943507058755934,150,-3.1888849082302926,55.94365705875593,labels.hotels.alert
42,-3.1888849082302926,55.94365705875593,190,-3.1891803505561964,55.94360496430263,null
43,-3.1891803505561964,55.94360496430263,190,-3.1894757928821003,55.94355286984933,cars.attend.hotels
44,-3.1894757928821003,55.94355286984933,290,-3.1893731868391026,55.94327096206309,null
45,-3.1893731868391026,55.94327096206309,300,-3.1892231868391026,55.943011154441955,region.passes.pencil
46,-3.1892231868391026,55.943011154441955,190,-3.1895186291650064,55.94295905998865,null
47,-3.1895186291650064,55.94295905998865,190,-3.1898140714909102,55.94290696553535,second.launch.miles
48,-3.1898140714909102,55.94290696553535,170,-3.190109513816814,55.94295905998865,null
49,-3.190109513816814,55.94295905998865,170,-3.190404956142718,55.943011154441955,null
50,-3.190404956142718,55.943011154441955,170,-3.1907003984686217,55.94306324889526,relate.chill.vest
51,-3.1907003984686217,55.94306324889526,40,-3.190470585135686,55.94325608517816,null
52,-3.190470585135686,55.94325608517816,30,-3.1902107775145505,55.94340608517816,arts.dish.scarcely
53,-3.1902107775145505,55.94340608517816,110,-3.190313383557548,55.9436879929644,sculpture.shot.melon
54,-3.190313383557548,55.9436879929644,110,-3.1904159896005457,55.94396990075064,pump.wheels.hulk
55,-3.1904159896005457,55.94396990075064,210,-3.1906757972216813,55.94381990075064,null
56,-3.1906757972216813,55.94381990075064,200,-3.190957705007917,55.94371729470764,loaf.cheer.slave
57,-3.190957705007917,55.94371729470764,130,-3.1911505412908228,55.943947108040575,spicy.bunch.shady
58,-3.1911505412908228,55.943947108040575,80,-3.1910984468375228,55.94424255036648,null
59,-3.1910984468375228,55.94424255036648,80,-3.1910463523842227,55.94453799269239,null
60,-3.1910463523842227,55.94453799269239,90,-3.1910463523842227,55.94483799269239,shapes.sheep.nature
61,-3.1910463523842227,55.94483799269239,100,-3.1910984468375228,55.9451334350183,null
62,-3.1910984468375228,55.9451334350183,90,-3.1910984468375228,55.9454334350183,null
63,-3.1910984468375228,55.9454334350183,100,-3.1911505412908228,55.94572887734421,null
64,-3.1911505412908228,55.94572887734421,90,-3.1911505412908228,55.94602887734421,simple.rust.audio
65,-3.1911505412908228,55.94602887734421,350,-3.190855098964919,55.94597678289091,null
66,-3.190855098964919,55.94597678289091,350,-3.190559656639015,55.94592468843761,null
67,-3.190559656639015,55.94592468843761,350,-3.1902642143131112,55.945872593984305,null
68,-3.1902642143131112,55.945872593984305,350,-3.1899687719872074,55.945820499531,null
69,-3.1899687719872074,55.945820499531,350,-3.1896733296613036,55.9457684050777,null
70,-3.1896733296613036,55.9457684050777,340,-3.189391421875068,55.9456657990347,museum.spicy.horns
71,-3.189391421875068,55.9456657990347,0,-3.1890914218750677,55.9456657990347,stops.else.chats
72,-3.1890914218750677,55.9456657990347,10,-3.188795979549164,55.945717893488,null
73,-3.188795979549164,55.945717893488,10,-3.18850053722326,55.945769987941304,bend.tubes.chops
74,-3.18850053722326,55.945769987941304,250,-3.1886031432662576,55.945488080155066,null
75,-3.1886031432662576,55.945488080155066,250,-3.188705749309255,55.94520617236883,rooms.lamp.teach
76,-3.188705749309255,55.94520617236883,290,-3.1886031432662576,55.94492426458259,null
77,-3.1886031432662576,55.94492426458259,290,-3.18850053722326,55.94464235679635,null
78,-3.18850053722326,55.94464235679635,290,-3.1883979311802624,55.94436044901011,null
79,-3.1883979311802624,55.94436044901011,300,-3.1882479311802623,55.94410064138898,null
80,-3.1882479311802623,55.94410064138898,290,-3.1881453251372647,55.94381873360274,null
81,-3.1881453251372647,55.94381873360274,300,-3.1879953251372646,55.943558925981606,scare.cubs.resort
82,-3.1879953251372646,55.943558925981606,30,-3.187735517516129,55.9437089259816,null
83,-3.187735517516129,55.9437089259816,40,-3.1875057041831933,55.94390176226451,begins.spider.drips
84,-3.1875057041831933,55.94390176226451,120,-3.1876557041831934,55.944161569885644,bound.ends.matter
85,-3.1876557041831934,55.944161569885644,120,-3.1878057041831935,55.94442137750678,null
